,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len,3p_length,3p_bulges,3p_bulges_len,3p_basepair,3p_basepair_len
Cpi-Mir-9597,20,3,0.15,17,0.85,21,2,0.09523809523809523,17,0.8095238095238095
Dya-Mir-9-P13,23,5,0.21739130434782608,18,0.782608695652174,22,6,0.2727272727272727,14,0.6363636363636364
Cpo-Mir-133-P2-v2,21,5,0.23809523809523808,16,0.7619047619047619,21,4,0.19047619047619047,15,0.7142857142857143
Gmo-Mir-199-P3-v1,23,5,0.21739130434782608,18,0.782608695652174,22,2,0.09090909090909091,18,0.8181818181818182
Sha-Mir-12404,22,4,0.18181818181818182,18,0.8181818181818182,23,4,0.17391304347826086,17,0.7391304347826086
Aca-Mir-10-P3c,22,6,0.2727272727272727,16,0.7272727272727273,22,6,0.2727272727272727,14,0.6363636363636364
Mmu-Mir-541,23,6,0.2608695652173913,17,0.7391304347826086,22,4,0.18181818181818182,16,0.7272727272727273
Gmo-Mir-11935,21,6,0.2857142857142857,15,0.7142857142857143,21,6,0.2857142857142857,13,0.6190476190476191
Sme-Mir-10-P3u,22,5,0.22727272727272727,17,0.7727272727272727,22,6,0.2727272727272727,14,0.6363636363636364
Cpi-Mir-181-P2b,24,4,0.16666666666666666,20,0.8333333333333334,22,3,0.13636363636363635,17,0.7727272727272727
Mal-Mir-1-P1,23,3,0.13043478260869565,20,0.8695652173913043,22,1,0.045454545454545456,19,0.8636363636363636
Rno-Mir-935-v1,22,4,0.18181818181818182,18,0.8181818181818182,22,4,0.18181818181818182,16,0.7272727272727273
Mmu-Mir-34-P3c,22,2,0.09090909090909091,20,0.9090909090909091,22,3,0.13636363636363635,17,0.7727272727272727
Hsa-Mir-346,23,6,0.2608695652173913,17,0.7391304347826086,22,4,0.18181818181818182,16,0.7272727272727273
Mmu-Mir-193-P2b,23,6,0.2608695652173913,17,0.7391304347826086,22,3,0.13636363636363635,17,0.7727272727272727
Loc-Mir-135-P1,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Rno-Mir-6715,21,5,0.23809523809523808,16,0.7619047619047619,21,4,0.19047619047619047,15,0.7142857142857143
Bta-Mir-140-P1-v2,23,3,0.13043478260869565,20,0.8695652173913043,23,2,0.08695652173913043,19,0.8260869565217391
Loc-Mir-122,23,3,0.13043478260869565,20,0.8695652173913043,23,3,0.13043478260869565,18,0.782608695652174
Tgu-Mir-202,21,2,0.09523809523809523,19,0.9047619047619048,22,2,0.09090909090909091,18,0.8181818181818182
Dre-Mir-130-P2a2,22,2,0.09090909090909091,20,0.9090909090909091,25,4,0.16,19,0.76
Mdo-Mir-8-P3a,21,3,0.14285714285714285,18,0.8571428571428571,22,4,0.18181818181818182,16,0.7272727272727273
Cbr-Mir-7586,25,3,0.12,22,0.88,23,1,0.043478260869565216,20,0.8695652173913043
Rno-Mir-511,22,8,0.36363636363636365,14,0.6363636363636364,22,4,0.18181818181818182,16,0.7272727272727273
Lpo-Mir-184-P18,22,2,0.09090909090909091,20,0.9090909090909091,22,2,0.09090909090909091,18,0.8181818181818182
Gga-Mir-204-P4,22,5,0.22727272727272727,17,0.7727272727272727,21,3,0.14285714285714285,16,0.7619047619047619
Cmi-Mir-140-P1-v1,22,2,0.09090909090909091,20,0.9090909090909091,22,2,0.09090909090909091,18,0.8181818181818182
Sha-Mir-133-P2-v2,21,5,0.23809523809523808,16,0.7619047619047619,21,4,0.19047619047619047,15,0.7142857142857143
Mun-Mir-130-P1c,22,6,0.2727272727272727,16,0.7272727272727273,22,4,0.18181818181818182,16,0.7272727272727273
Ebu-Mir-4544,22,5,0.22727272727272727,17,0.7727272727272727,22,4,0.18181818181818182,16,0.7272727272727273
Sha-Mir-208-P1,22,3,0.13636363636363635,19,0.8636363636363636,22,4,0.18181818181818182,16,0.7272727272727273
Cfa-Mir-155,24,3,0.125,21,0.875,22,0,0.0,20,0.9090909090909091
Ebu-Mir-190-P5,24,3,0.125,21,0.875,23,3,0.13043478260869565,18,0.782608695652174
Tca-Mir-11624-P3,23,4,0.17391304347826086,19,0.8260869565217391,22,2,0.09090909090909091,18,0.8181818181818182
Dno-Mir-345,22,3,0.13636363636363635,19,0.8636363636363636,21,4,0.19047619047619047,15,0.7142857142857143
Dsi-Mir-276-P1,22,3,0.13636363636363635,19,0.8636363636363636,22,3,0.13636363636363635,17,0.7727272727272727
Bla-Mir-22-o3a1b,23,3,0.13043478260869565,20,0.8695652173913043,22,1,0.045454545454545456,19,0.8636363636363636
Obi-Mir-252-P1,22,5,0.22727272727272727,17,0.7727272727272727,21,3,0.14285714285714285,16,0.7619047619047619
Sha-Mir-1251,21,5,0.23809523809523808,16,0.7619047619047619,21,4,0.19047619047619047,15,0.7142857142857143
Gmo-Mir-15-P2a2,22,3,0.13636363636363635,19,0.8636363636363636,23,4,0.17391304347826086,17,0.7391304347826086
Cel-Mir-794,22,5,0.22727272727272727,17,0.7727272727272727,22,4,0.18181818181818182,16,0.7272727272727273
Gmo-Mir-1-P3,23,2,0.08695652173913043,21,0.9130434782608695,22,2,0.09090909090909091,18,0.8181818181818182
Sto-Mir-190-P3,22,2,0.09090909090909091,20,0.9090909090909091,23,5,0.21739130434782608,16,0.6956521739130435
Pbv-Mir-196-P1,22,3,0.13636363636363635,19,0.8636363636363636,22,5,0.22727272727272727,15,0.6818181818181818
Ocu-Mir-101-P1-v1,22,1,0.045454545454545456,21,0.9545454545454546,22,1,0.045454545454545456,19,0.8636363636363636
Ocu-Mir-361-v1,22,4,0.18181818181818182,18,0.8181818181818182,24,6,0.25,16,0.6666666666666666
Ete-Mir-126-P2-v1,22,5,0.22727272727272727,17,0.7727272727272727,22,2,0.09090909090909091,18,0.8181818181818182
Lch-Mir-214,22,3,0.13636363636363635,19,0.8636363636363636,22,3,0.13636363636363635,17,0.7727272727272727
Dmo-Mir-971,23,5,0.21739130434782608,18,0.782608695652174,22,3,0.13636363636363635,17,0.7727272727272727
Dmo-Mir-9-P10,23,4,0.17391304347826086,19,0.8260869565217391,23,5,0.21739130434782608,16,0.6956521739130435
Gmo-Mir-142-P1-v4,22,2,0.09090909090909091,20,0.9090909090909091,22,1,0.045454545454545456,19,0.8636363636363636
Dre-Mir-142-P1-v4,22,2,0.09090909090909091,20,0.9090909090909091,22,1,0.045454545454545456,19,0.8636363636363636
Dsi-Mir-982-P2,23,4,0.17391304347826086,19,0.8260869565217391,22,3,0.13636363636363635,17,0.7727272727272727
Aca-Mir-103-P4,23,4,0.17391304347826086,19,0.8260869565217391,23,3,0.13043478260869565,18,0.782608695652174
Tgu-Mir-10-P1c-v1,22,3,0.13636363636363635,19,0.8636363636363636,21,2,0.09523809523809523,17,0.8095238095238095
Bfl-Mir-96-P2j,23,4,0.17391304347826086,19,0.8260869565217391,22,1,0.045454545454545456,19,0.8636363636363636
Gga-Mir-153-P2,21,0,0.0,21,1.0,22,2,0.09090909090909091,18,0.8181818181818182
Bta-Mir-154-P3a-v2,22,6,0.2727272727272727,16,0.7272727272727273,22,6,0.2727272727272727,14,0.6363636363636364
Mun-Mir-1-P2,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Spt-Mir-130-P3a,23,0,0.0,23,1.0,25,4,0.16,19,0.76
Loc-Mir-30-P1a,24,4,0.16666666666666666,20,0.8333333333333334,22,3,0.13636363636363635,17,0.7727272727272727
Mal-Mir-10-P2d1,22,5,0.22727272727272727,17,0.7727272727272727,22,4,0.18181818181818182,16,0.7272727272727273
Ocu-Mir-24-P3,24,6,0.25,18,0.75,22,5,0.22727272727272727,15,0.6818181818181818
Dno-Mir-126-P2-v3,23,6,0.2608695652173913,17,0.7391304347826086,23,2,0.08695652173913043,19,0.8260869565217391
Cel-Mir-315,26,4,0.15384615384615385,22,0.8461538461538461,23,3,0.13043478260869565,18,0.782608695652174
Aca-Mir-30-P2a,22,6,0.2727272727272727,16,0.7272727272727273,22,8,0.36363636363636365,12,0.5454545454545454
Bta-Mir-154-P20,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Asu-Mir-10-P2o8,24,4,0.16666666666666666,20,0.8333333333333334,22,2,0.09090909090909091,18,0.8181818181818182
Cin-Mir-4076,23,4,0.17391304347826086,19,0.8260869565217391,22,5,0.22727272727272727,15,0.6818181818181818
Ocu-Mir-6715,22,3,0.13636363636363635,19,0.8636363636363636,21,1,0.047619047619047616,18,0.8571428571428571
Cfa-Mir-154-P27,22,6,0.2727272727272727,16,0.7272727272727273,21,5,0.23809523809523808,14,0.6666666666666666
Sha-Mir-193-P1a,22,7,0.3181818181818182,15,0.6818181818181818,22,6,0.2727272727272727,14,0.6363636363636364
Mml-Mir-193-P1b,22,6,0.2727272727272727,16,0.7272727272727273,22,5,0.22727272727272727,15,0.6818181818181818
Dmo-Mir-989,23,4,0.17391304347826086,19,0.8260869565217391,22,4,0.18181818181818182,16,0.7272727272727273
Loc-Mir-729,23,6,0.2608695652173913,17,0.7391304347826086,22,3,0.13636363636363635,17,0.7727272727272727
Hsa-Mir-150,22,5,0.22727272727272727,17,0.7727272727272727,21,2,0.09523809523809523,17,0.8095238095238095
Xla-Mir-124-P3c-v2,23,4,0.17391304347826086,19,0.8260869565217391,22,3,0.13636363636363635,17,0.7727272727272727
Efe-Mir-2687,23,6,0.2608695652173913,17,0.7391304347826086,22,1,0.045454545454545456,19,0.8636363636363636
Obi-Novel-71-v1,21,6,0.2857142857142857,15,0.7142857142857143,23,4,0.17391304347826086,17,0.7391304347826086
Mml-Mir-430-P4,23,4,0.17391304347826086,19,0.8260869565217391,23,1,0.043478260869565216,20,0.8695652173913043
Spu-Mir-219,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Sto-Mir-10-P2d,22,6,0.2727272727272727,16,0.7272727272727273,22,7,0.3181818181818182,13,0.5909090909090909
Csc-Mir-92-P13,23,4,0.17391304347826086,19,0.8260869565217391,22,4,0.18181818181818182,16,0.7272727272727273
Bta-Mir-194-P1,22,3,0.13636363636363635,19,0.8636363636363636,22,3,0.13636363636363635,17,0.7727272727272727
Lpo-Mir-8-P9,22,4,0.18181818181818182,18,0.8181818181818182,23,5,0.21739130434782608,16,0.6956521739130435
Ocu-Mir-154-P24,22,2,0.09090909090909091,20,0.9090909090909091,22,2,0.09090909090909091,18,0.8181818181818182
Obi-Mir-277,23,2,0.08695652173913043,21,0.9130434782608695,23,3,0.13043478260869565,18,0.782608695652174
Xla-Mir-34-P3c1,22,1,0.045454545454545456,21,0.9545454545454546,22,3,0.13636363636363635,17,0.7727272727272727
Xtr-Mir-460-P2,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Xtr-Mir-27-P3,23,3,0.13043478260869565,20,0.8695652173913043,21,1,0.047619047619047616,18,0.8571428571428571
Mml-Mir-376-P5,22,3,0.13636363636363635,19,0.8636363636363636,22,3,0.13636363636363635,17,0.7727272727272727
Loc-Let-7-P2a1,22,3,0.13636363636363635,19,0.8636363636363636,21,2,0.09523809523809523,17,0.8095238095238095
Cli-Mir-15-P1b,22,2,0.09090909090909091,20,0.9090909090909091,22,4,0.18181818181818182,16,0.7272727272727273
Cfa-Mir-350,22,6,0.2727272727272727,16,0.7272727272727273,24,7,0.2916666666666667,15,0.625
Mmu-Mir-592,22,3,0.13636363636363635,19,0.8636363636363636,22,4,0.18181818181818182,16,0.7272727272727273
Dpu-Novel-1,22,3,0.13636363636363635,19,0.8636363636363636,22,4,0.18181818181818182,16,0.7272727272727273
Oan-Mir-216-P2a,22,6,0.2727272727272727,16,0.7272727272727273,22,3,0.13636363636363635,17,0.7727272727272727
Cte-Mir-277-P2,23,2,0.08695652173913043,21,0.9130434782608695,22,2,0.09090909090909091,18,0.8181818181818182
Xla-Let-7-P2a3d,22,3,0.13636363636363635,19,0.8636363636363636,21,2,0.09523809523809523,17,0.8095238095238095
Hme-Mir-8,22,2,0.09090909090909091,20,0.9090909090909091,23,4,0.17391304347826086,17,0.7391304347826086
Bge-Mir-124,23,4,0.17391304347826086,19,0.8260869565217391,22,4,0.18181818181818182,16,0.7272727272727273
Dma-Mir-2-o2,22,3,0.13636363636363635,19,0.8636363636363636,23,3,0.13043478260869565,18,0.782608695652174
Bge-Mir-279-o37,23,3,0.13043478260869565,20,0.8695652173913043,22,1,0.045454545454545456,19,0.8636363636363636
Xtr-Mir-8-P1a,22,4,0.18181818181818182,18,0.8181818181818182,23,5,0.21739130434782608,16,0.6956521739130435
Gmo-Mir-725,23,6,0.2608695652173913,17,0.7391304347826086,22,6,0.2727272727272727,14,0.6363636363636364
Bta-Mir-33-P3,21,4,0.19047619047619047,17,0.8095238095238095,21,4,0.19047619047619047,15,0.7142857142857143
Mml-Mir-133-P2-v1,22,5,0.22727272727272727,17,0.7727272727272727,22,4,0.18181818181818182,16,0.7272727272727273
Bta-Mir-1298,22,3,0.13636363636363635,19,0.8636363636363636,22,2,0.09090909090909091,18,0.8181818181818182
Gga-Mir-1-P3,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Tgu-Mir-132-P1,22,2,0.09090909090909091,20,0.9090909090909091,22,1,0.045454545454545456,19,0.8636363636363636
Ami-Mir-15-P2d,22,4,0.18181818181818182,18,0.8181818181818182,22,5,0.22727272727272727,15,0.6818181818181818
Cpi-Mir-192-P1,21,3,0.14285714285714285,18,0.8571428571428571,22,5,0.22727272727272727,15,0.6818181818181818
Cmi-Mir-101-P2-v2,24,5,0.20833333333333334,19,0.7916666666666666,22,1,0.045454545454545456,19,0.8636363636363636
Ovu-Novel-87-v2,24,6,0.25,18,0.75,22,3,0.13636363636363635,17,0.7727272727272727
Dmo-Mir-9707,22,4,0.18181818181818182,18,0.8181818181818182,22,5,0.22727272727272727,15,0.6818181818181818
Gmo-Mir-722-P1-v2,21,2,0.09523809523809523,19,0.9047619047619048,21,2,0.09523809523809523,17,0.8095238095238095
Lpo-Mir-216-P2g,23,4,0.17391304347826086,19,0.8260869565217391,22,2,0.09090909090909091,18,0.8181818181818182
Bfl-Mir-193-P1o1b,22,5,0.22727272727272727,17,0.7727272727272727,22,5,0.22727272727272727,15,0.6818181818181818
Sha-Mir-12358-P2-v2,22,3,0.13636363636363635,19,0.8636363636363636,22,2,0.09090909090909091,18,0.8181818181818182
Mun-Let-7-P2a3,22,2,0.09090909090909091,20,0.9090909090909091,21,2,0.09523809523809523,17,0.8095238095238095
Ete-Mir-1-P3,23,3,0.13043478260869565,20,0.8695652173913043,22,3,0.13636363636363635,17,0.7727272727272727
Ami-Mir-199-P2-v1,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Bpl-Mir-31,24,5,0.20833333333333334,19,0.7916666666666666,23,4,0.17391304347826086,17,0.7391304347826086
Cte-Mir-1987,23,5,0.21739130434782608,18,0.782608695652174,22,3,0.13636363636363635,17,0.7727272727272727
Cmi-Mir-130-P4a,22,2,0.09090909090909091,20,0.9090909090909091,22,2,0.09090909090909091,18,0.8181818181818182
Mdo-Mir-17-P2a,23,6,0.2608695652173913,17,0.7391304347826086,24,6,0.25,16,0.6666666666666666
Cgi-Mir-1992,23,2,0.08695652173913043,21,0.9130434782608695,23,3,0.13043478260869565,18,0.782608695652174
Cpi-Mir-10-P2b,22,6,0.2727272727272727,16,0.7272727272727273,22,4,0.18181818181818182,16,0.7272727272727273
Lpo-Mir-276-P9,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Pbv-Mir-19-P1a,21,0,0.0,21,1.0,23,4,0.17391304347826086,17,0.7391304347826086
Obi-Novel-88,23,7,0.30434782608695654,16,0.6956521739130435,22,5,0.22727272727272727,15,0.6818181818181818
Cfa-Novel-8,23,5,0.21739130434782608,18,0.782608695652174,22,5,0.22727272727272727,15,0.6818181818181818
Loc-Mir-27-P3,23,4,0.17391304347826086,19,0.8260869565217391,21,1,0.047619047619047616,18,0.8571428571428571
Ami-Mir-101-P1-v2,22,2,0.09090909090909091,20,0.9090909090909091,22,0,0.0,20,0.9090909090909091
Dno-Mir-672,23,2,0.08695652173913043,21,0.9130434782608695,22,1,0.045454545454545456,19,0.8636363636363636
Rno-Mir-542-P1a,23,6,0.2608695652173913,17,0.7391304347826086,23,7,0.30434782608695654,14,0.6086956521739131
Cmi-Novel-24,22,2,0.09090909090909091,20,0.9090909090909091,22,2,0.09090909090909091,18,0.8181818181818182
Oan-Mir-1421-P52b,22,5,0.22727272727272727,17,0.7727272727272727,22,5,0.22727272727272727,15,0.6818181818181818
Hsa-Mir-1278,22,1,0.045454545454545456,21,0.9545454545454546,22,0,0.0,20,0.9090909090909091
Mal-Let-7-P1b2,22,3,0.13636363636363635,19,0.8636363636363636,22,5,0.22727272727272727,15,0.6818181818181818
Cpi-Mir-7-P4,23,4,0.17391304347826086,19,0.8260869565217391,22,2,0.09090909090909091,18,0.8181818181818182
Ocu-Mir-92-P2a,22,3,0.13636363636363635,19,0.8636363636363636,22,3,0.13636363636363635,17,0.7727272727272727
Mml-Mir-10-P2b,22,6,0.2727272727272727,16,0.7272727272727273,22,5,0.22727272727272727,15,0.6818181818181818
Loc-Mir-34-P3a,25,5,0.2,20,0.8,22,2,0.09090909090909091,18,0.8181818181818182
Rno-Mir-430-P7b,22,5,0.22727272727272727,17,0.7727272727272727,22,7,0.3181818181818182,13,0.5909090909090909
Sha-Novel-4-P1b,22,6,0.2727272727272727,16,0.7272727272727273,21,4,0.19047619047619047,15,0.7142857142857143
Rno-Mir-3099,21,5,0.23809523809523808,16,0.7619047619047619,22,4,0.18181818181818182,16,0.7272727272727273
Lpo-Mir-10-P1o-v1,22,4,0.18181818181818182,18,0.8181818181818182,23,4,0.17391304347826086,17,0.7391304347826086
Cbr-Mir-36-o6,23,7,0.30434782608695654,16,0.6956521739130435,22,6,0.2727272727272727,14,0.6363636363636364
Dno-Mir-130-P2b,22,4,0.18181818181818182,18,0.8181818181818182,25,5,0.2,18,0.72
Oan-Mir-137-P1-v1,21,4,0.19047619047619047,17,0.8095238095238095,23,4,0.17391304347826086,17,0.7391304347826086
Lch-Mir-181-P1b,23,4,0.17391304347826086,19,0.8260869565217391,22,3,0.13636363636363635,17,0.7727272727272727
Mun-Mir-103-P2,23,3,0.13043478260869565,20,0.8695652173913043,23,3,0.13043478260869565,18,0.782608695652174
Cpo-Mir-506-P2b,21,2,0.09523809523809523,19,0.9047619047619048,21,2,0.09523809523809523,17,0.8095238095238095
Pbv-Mir-24-P2,23,5,0.21739130434782608,18,0.782608695652174,22,4,0.18181818181818182,16,0.7272727272727273
Mmu-Mir-8-P3a,21,3,0.14285714285714285,18,0.8571428571428571,22,4,0.18181818181818182,16,0.7272727272727273
Sha-Mir-7371-o21,23,3,0.13043478260869565,20,0.8695652173913043,22,4,0.18181818181818182,16,0.7272727272727273
Ocu-Mir-190-P3,22,1,0.045454545454545456,21,0.9545454545454546,23,3,0.13043478260869565,18,0.782608695652174
Bpl-Novel-2,22,5,0.22727272727272727,17,0.7727272727272727,24,6,0.25,16,0.6666666666666666
Hsa-Mir-430-P22,22,2,0.09090909090909091,20,0.9090909090909091,22,1,0.045454545454545456,19,0.8636363636363636
Pfl-Mir-2007,23,4,0.17391304347826086,19,0.8260869565217391,22,3,0.13636363636363635,17,0.7727272727272727
Hsa-Mir-430-P4,23,2,0.08695652173913043,21,0.9130434782608695,23,1,0.043478260869565216,20,0.8695652173913043
Mml-Mir-875,22,5,0.22727272727272727,17,0.7727272727272727,22,5,0.22727272727272727,15,0.6818181818181818
Cli-Mir-15-P1c,22,5,0.22727272727272727,17,0.7727272727272727,22,5,0.22727272727272727,15,0.6818181818181818
Cpo-Mir-219-P2-as,23,7,0.30434782608695654,16,0.6956521739130435,24,5,0.20833333333333334,17,0.7083333333333334
Sto-Mir-29-P1d,24,4,0.16666666666666666,20,0.8333333333333334,23,2,0.08695652173913043,19,0.8260869565217391
Cel-Mir-92,23,7,0.30434782608695654,16,0.6956521739130435,22,5,0.22727272727272727,15,0.6818181818181818
Mal-Mir-17-P1d,23,4,0.17391304347826086,19,0.8260869565217391,24,4,0.16666666666666666,18,0.75
Mml-Mir-10-P1b-v2,22,3,0.13636363636363635,19,0.8636363636363636,21,2,0.09523809523809523,17,0.8095238095238095
Mml-Mir-1298,22,2,0.09090909090909091,20,0.9090909090909091,22,2,0.09090909090909091,18,0.8181818181818182
Nve-Mir-2036,22,3,0.13636363636363635,19,0.8636363636363636,23,4,0.17391304347826086,17,0.7391304347826086
Sto-Mir-34-P3d,23,5,0.21739130434782608,18,0.782608695652174,21,4,0.19047619047619047,15,0.7142857142857143
Mmu-Mir-506-P1,23,5,0.21739130434782608,18,0.782608695652174,23,2,0.08695652173913043,19,0.8260869565217391
Gja-Let-7-P2a1,22,5,0.22727272727272727,17,0.7727272727272727,21,5,0.23809523809523808,14,0.6666666666666666
Hsa-Mir-103-P4,23,4,0.17391304347826086,19,0.8260869565217391,23,3,0.13043478260869565,18,0.782608695652174
Hsa-Mir-154-P9,23,3,0.13043478260869565,20,0.8695652173913043,22,3,0.13636363636363635,17,0.7727272727272727
Aca-Mir-5396-P1,21,4,0.19047619047619047,17,0.8095238095238095,21,3,0.14285714285714285,16,0.7619047619047619
Hme-Mir-2-P2c,22,4,0.18181818181818182,18,0.8181818181818182,23,4,0.17391304347826086,17,0.7391304347826086
Hsa-Mir-30-P1d,24,3,0.125,21,0.875,22,0,0.0,20,0.9090909090909091
Isc-Mir-252-P2-v1,22,10,0.45454545454545453,12,0.5454545454545454,22,2,0.09090909090909091,18,0.8181818181818182
Gja-Mir-210,22,7,0.3181818181818182,15,0.6818181818181818,22,6,0.2727272727272727,14,0.6363636363636364
Mml-Mir-448,22,3,0.13636363636363635,19,0.8636363636363636,20,3,0.15,15,0.75
Mal-Mir-199-P2a-v1,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Cbr-Mir-73-P1a,24,7,0.2916666666666667,17,0.7083333333333334,23,6,0.2608695652173913,15,0.6521739130434783
Hme-Mir-92-o57,22,7,0.3181818181818182,15,0.6818181818181818,22,2,0.09090909090909091,18,0.8181818181818182
Dre-Mir-190-P3,22,2,0.09090909090909091,20,0.9090909090909091,23,4,0.17391304347826086,17,0.7391304347826086
Aca-Mir-10-P3d,22,4,0.18181818181818182,18,0.8181818181818182,22,5,0.22727272727272727,15,0.6818181818181818
Lpo-Mir-190-P17,24,3,0.125,21,0.875,23,1,0.043478260869565216,20,0.8695652173913043
Gmo-Mir-29-P2d1,23,6,0.2608695652173913,17,0.7391304347826086,22,4,0.18181818181818182,16,0.7272727272727273
Tni-Mir-199-P1b-v2,24,3,0.125,21,0.875,23,3,0.13043478260869565,18,0.782608695652174
Dpu-Mir-124,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Oan-Mir-92-P2a,22,3,0.13636363636363635,19,0.8636363636363636,22,3,0.13636363636363635,17,0.7727272727272727
Lpo-Mir-1993-P3,23,5,0.21739130434782608,18,0.782608695652174,22,3,0.13636363636363635,17,0.7727272727272727
Sko-Mir-193-P1d,24,3,0.125,21,0.875,22,2,0.09090909090909091,18,0.8181818181818182
Ete-Mir-34-P3c,22,2,0.09090909090909091,20,0.9090909090909091,22,1,0.045454545454545456,19,0.8636363636363636
Dya-Mir-92-P4,23,5,0.21739130434782608,18,0.782608695652174,22,4,0.18181818181818182,16,0.7272727272727273
